datetime,weathersit,temp,atemp,hum,windspeed,cnt
2011-07-05 20:00:00,1,0.76,0.7273,0.66,0.1045,284
2011-07-05 21:00:00,1,0.78,0.7424,0.62,0.2537,245
2011-07-05 22:00:00,1,0.76,0.7273,0.66,0.2239,155
2011-07-05 23:00:00,1,0.74,0.6970000000000001,0.66,0.1642,73
2011-07-06 00:00:00,1,0.72,0.6970000000000001,0.74,0.19399999999999998,37
2011-07-06 01:00:00,1,0.7,0.6667,0.74,0.1343,15
2011-07-06 02:00:00,1,0.7,0.6667,0.79,0.0896,5
2011-07-06 03:00:00,1,0.7,0.6667,0.79,0.0,6
2011-07-06 04:00:00,2,0.68,0.6364,0.83,0.0896,6
2011-07-06 05:00:00,1,0.68,0.6364,0.83,0.0896,35
2011-07-06 06:00:00,1,0.7,0.6667,0.79,0.0896,121
2011-07-06 07:00:00,2,0.72,0.6970000000000001,0.79,0.0,312
2011-07-06 08:00:00,2,0.72,0.6970000000000001,0.74,0.1045,428
2011-07-06 09:00:00,3,0.7,0.6667,0.79,0.19399999999999998,189
2011-07-06 10:00:00,3,0.7,0.6667,0.79,0.0896,43
2011-07-06 11:00:00,2,0.72,0.6970000000000001,0.74,0.0,127
2011-07-06 12:00:00,2,0.74,0.6970000000000001,0.66,0.0896,152
2011-07-06 13:00:00,2,0.74,0.6970000000000001,0.7,0.1045,140
2011-07-06 14:00:00,1,0.76,0.7273,0.66,0.2836,163
2011-07-06 15:00:00,1,0.76,0.7273,0.7,0.2836,185
2011-07-06 16:00:00,1,0.76,0.7273,0.7,0.2537,275
2011-07-06 17:00:00,1,0.78,0.7424,0.59,0.2239,596
2011-07-06 18:00:00,1,0.76,0.7121,0.62,0.19399999999999998,563
2011-07-06 19:00:00,1,0.74,0.6970000000000001,0.7,0.2239,394
2011-07-06 20:00:00,1,0.72,0.6970000000000001,0.74,0.2537,312
2011-07-06 21:00:00,1,0.7,0.6667,0.79,0.19399999999999998,241
2011-07-06 22:00:00,1,0.7,0.6667,0.79,0.19399999999999998,186
2011-07-06 23:00:00,1,0.68,0.6364,0.83,0.2239,98
2011-07-07 00:00:00,1,0.66,0.5909,0.89,0.1343,35
2011-07-07 01:00:00,1,0.66,0.5909,0.89,0.19399999999999998,16
2011-07-07 02:00:00,1,0.66,0.5909,0.89,0.19399999999999998,8
2011-07-07 03:00:00,1,0.64,0.5606,0.94,0.1045,4
2011-07-07 04:00:00,1,0.64,0.5758,0.89,0.1045,4
2011-07-07 05:00:00,1,0.64,0.5758,0.89,0.1045,32
2011-07-07 06:00:00,2,0.64,0.5758,0.89,0.1343,118
2011-07-07 07:00:00,2,0.66,0.5909,0.89,0.1045,292
2011-07-07 08:00:00,2,0.7,0.6667,0.79,0.19399999999999998,443
2011-07-07 09:00:00,1,0.74,0.6970000000000001,0.7,0.1642,179
2011-07-07 10:00:00,1,0.78,0.7424,0.62,0.0,101
2011-07-07 11:00:00,1,0.82,0.7727,0.52,0.1343,142
2011-07-07 12:00:00,1,0.84,0.7727,0.41,0.0,171
2011-07-07 13:00:00,1,0.86,0.7879,0.41,0.0,155
2011-07-07 14:00:00,1,0.86,0.7879,0.41,0.2537,160
2011-07-07 15:00:00,1,0.86,0.7879,0.41,0.2537,166
2011-07-07 16:00:00,1,0.86,0.7727,0.39,0.2239,265
2011-07-07 17:00:00,1,0.86,0.7576,0.36,0.2537,569
2011-07-07 18:00:00,1,0.84,0.7576,0.44,0.2985,562
2011-07-07 19:00:00,1,0.82,0.7727,0.52,0.2836,365
2011-07-07 20:00:00,1,0.76,0.7121,0.58,0.3582,285
2011-07-07 21:00:00,1,0.74,0.6818,0.62,0.1642,209
2011-07-07 22:00:00,1,0.74,0.6818,0.62,0.1642,182
2011-07-07 23:00:00,1,0.72,0.6818,0.66,0.0,129
2011-07-08 00:00:00,1,0.74,0.6970000000000001,0.66,0.1045,47
2011-07-08 01:00:00,1,0.72,0.6970000000000001,0.79,0.0,34
2011-07-08 02:00:00,2,0.7,0.6667,0.74,0.1642,22
2011-07-08 03:00:00,1,0.68,0.6364,0.79,0.1045,6
2011-07-08 04:00:00,1,0.7,0.6667,0.79,0.2537,11
2011-07-08 05:00:00,1,0.68,0.6364,0.79,0.2537,27
2011-07-08 06:00:00,1,0.7,0.6667,0.74,0.1045,102
2011-07-08 07:00:00,2,0.7,0.6667,0.79,0.19399999999999998,332
2011-07-08 08:00:00,2,0.72,0.6970000000000001,0.74,0.2537,457
2011-07-08 09:00:00,2,0.76,0.7273,0.7,0.2985,241
2011-07-08 10:00:00,2,0.74,0.6970000000000001,0.7,0.3582,138
2011-07-08 11:00:00,2,0.74,0.7121,0.74,0.2537,165
2011-07-08 12:00:00,2,0.76,0.7273,0.7,0.2836,213
2011-07-08 13:00:00,2,0.78,0.7576,0.66,0.2836,229
2011-07-08 14:00:00,2,0.8,0.7879,0.63,0.3582,216
2011-07-08 15:00:00,2,0.8,0.7879,0.63,0.3582,141
2011-07-08 16:00:00,3,0.68,0.6364,0.83,0.4478,132
2011-07-08 17:00:00,3,0.66,0.5909,0.89,0.4478,167
2011-07-08 18:00:00,1,0.66,0.6061,0.83,0.0896,316
2011-07-08 19:00:00,1,0.66,0.6061,0.83,0.0896,270
2011-07-08 20:00:00,1,0.66,0.6061,0.83,0.1642,250
2011-07-08 21:00:00,2,0.66,0.6061,0.83,0.2537,204
2011-07-08 22:00:00,2,0.66,0.6061,0.78,0.19399999999999998,169
2011-07-08 23:00:00,2,0.66,0.6061,0.78,0.0896,151
2011-07-09 00:00:00,2,0.66,0.6061,0.83,0.1343,121
2011-07-09 01:00:00,2,0.64,0.5758,0.89,0.1045,53
2011-07-09 02:00:00,1,0.64,0.5758,0.89,0.1642,55
2011-07-09 03:00:00,1,0.64,0.5758,0.89,0.1343,30
2011-07-09 04:00:00,1,0.64,0.5758,0.83,0.2239,6
2011-07-09 05:00:00,2,0.62,0.5606,0.88,0.1642,15
2011-07-09 06:00:00,2,0.64,0.5758,0.83,0.19399999999999998,38
2011-07-09 07:00:00,1,0.66,0.6061,0.78,0.19399999999999998,71
2011-07-09 08:00:00,1,0.7,0.6515,0.7,0.2537,182
2011-07-09 09:00:00,1,0.74,0.6818,0.58,0.2836,247
2011-07-09 10:00:00,1,0.76,0.6970000000000001,0.52,0.1642,264
2011-07-09 11:00:00,1,0.78,0.6970000000000001,0.46,0.2985,290
2011-07-09 12:00:00,1,0.8,0.7273,0.46,0.2537,366
2011-07-09 13:00:00,1,0.82,0.7424,0.41,0.2239,416
2011-07-09 14:00:00,1,0.84,0.7424,0.36,0.1343,373
2011-07-09 15:00:00,1,0.84,0.7273,0.34,0.0896,402
2011-07-09 16:00:00,1,0.82,0.7273,0.38,0.0,416
2011-07-09 17:00:00,1,0.84,0.7273,0.32,0.0,401
2011-07-09 18:00:00,1,0.82,0.7273,0.36,0.1045,378
2011-07-09 19:00:00,1,0.76,0.6970000000000001,0.55,0.1642,306
2011-07-09 20:00:00,1,0.76,0.7121,0.58,0.2239,314
2011-07-09 21:00:00,1,0.74,0.6818,0.58,0.1642,238
2011-07-09 22:00:00,1,0.72,0.6818,0.62,0.1642,214
2011-07-09 23:00:00,1,0.72,0.6667,0.58,0.19399999999999998,140
2011-07-10 00:00:00,1,0.7,0.6515,0.61,0.1642,154
2011-07-10 01:00:00,1,0.7,0.6515,0.61,0.1343,113
2011-07-10 02:00:00,1,0.68,0.6364,0.69,0.0896,96
2011-07-10 03:00:00,1,0.66,0.6212,0.74,0.0896,25
2011-07-10 04:00:00,1,0.66,0.6212,0.69,0.0896,5
2011-07-10 05:00:00,1,0.66,0.6212,0.74,0.0,17
2011-07-10 06:00:00,1,0.64,0.5909,0.78,0.0896,25
2011-07-10 07:00:00,1,0.7,0.6515,0.7,0.0896,65
2011-07-10 08:00:00,1,0.72,0.6818,0.66,0.0,92
2011-07-10 09:00:00,1,0.74,0.6970000000000001,0.66,0.0896,169
2011-07-10 10:00:00,1,0.76,0.6970000000000001,0.55,0.1343,268
2011-07-10 11:00:00,1,0.78,0.7273,0.55,0.19399999999999998,287
2011-07-10 12:00:00,1,0.82,0.7576,0.46,0.2836,377
2011-07-10 13:00:00,1,0.8,0.7273,0.46,0.2985,367
2011-07-10 14:00:00,1,0.82,0.7424,0.41,0.3284,349
2011-07-10 15:00:00,1,0.84,0.7424,0.39,0.2836,361
2011-07-10 16:00:00,1,0.84,0.7576,0.41,0.2836,372
2011-07-10 17:00:00,1,0.84,0.7424,0.36,0.2239,363
2011-07-10 18:00:00,1,0.82,0.7424,0.43,0.2836,363
2011-07-10 19:00:00,1,0.8,0.7424,0.49,0.3284,303
2011-07-10 20:00:00,1,0.76,0.6970000000000001,0.55,0.19399999999999998,268
2011-07-10 21:00:00,1,0.74,0.6818,0.62,0.2537,227
2011-07-10 22:00:00,1,0.74,0.6970000000000001,0.66,0.2239,143
2011-07-10 23:00:00,1,0.72,0.6818,0.66,0.2537,72
2011-07-11 00:00:00,1,0.7,0.6515,0.65,0.19399999999999998,35
2011-07-11 01:00:00,1,0.7,0.6515,0.61,0.2836,10
2011-07-11 02:00:00,1,0.7,0.6515,0.61,0.2239,12
2011-07-11 03:00:00,1,0.68,0.6364,0.65,0.1642,10
2011-07-11 04:00:00,1,0.66,0.6212,0.74,0.2239,4
2011-07-11 05:00:00,1,0.66,0.6212,0.74,0.1343,26
2011-07-11 06:00:00,1,0.68,0.6364,0.74,0.19399999999999998,121
2011-07-11 07:00:00,1,0.7,0.6667,0.74,0.2537,317
2011-07-11 08:00:00,1,0.74,0.6970000000000001,0.66,0.2836,420
2011-07-11 09:00:00,1,0.78,0.7424,0.59,0.2985,208
2011-07-11 10:00:00,1,0.8,0.7576,0.55,0.3582,117
2011-07-11 11:00:00,1,0.82,0.7879,0.56,0.2985,128
2011-07-11 12:00:00,1,0.84,0.8029999999999999,0.53,0.2836,148
2011-07-11 13:00:00,1,0.86,0.8182,0.5,0.2537,141
2011-07-11 14:00:00,1,0.86,0.8333,0.53,0.2836,134
2011-07-11 15:00:00,1,0.86,0.8485,0.56,0.4179,146
2011-07-11 16:00:00,1,0.86,0.8485,0.56,0.3881,239
2011-07-11 17:00:00,1,0.86,0.8485,0.56,0.4179,514
2011-07-11 18:00:00,1,0.86,0.8333,0.53,0.3881,472
2011-07-11 19:00:00,1,0.84,0.8333,0.59,0.3284,373
2011-07-11 20:00:00,1,0.72,0.6970000000000001,0.74,0.4179,236
2011-07-11 21:00:00,1,0.7,0.6667,0.79,0.4179,130
2011-07-11 22:00:00,1,0.72,0.6970000000000001,0.74,0.1343,90
2011-07-11 23:00:00,1,0.7,0.6667,0.79,0.1343,55
2011-07-12 00:00:00,1,0.7,0.6667,0.79,0.1343,22
2011-07-12 01:00:00,1,0.7,0.6667,0.79,0.0896,14
2011-07-12 02:00:00,1,0.7,0.6667,0.79,0.1045,9
2011-07-12 03:00:00,2,0.7,0.6667,0.79,0.0,8
2011-07-12 04:00:00,1,0.7,0.6667,0.79,0.1642,6
2011-07-12 05:00:00,1,0.7,0.6667,0.79,0.0896,25
2011-07-12 06:00:00,1,0.74,0.6818,0.58,0.2239,115
2011-07-12 07:00:00,1,0.76,0.6970000000000001,0.55,0.19399999999999998,330
2011-07-12 08:00:00,1,0.76,0.7121,0.58,0.2239,417
2011-07-12 09:00:00,1,0.78,0.7273,0.55,0.4925,176
2011-07-12 10:00:00,1,0.82,0.7727,0.52,0.1642,123
2011-07-12 11:00:00,1,0.82,0.7727,0.52,0.1642,125
2011-07-12 12:00:00,1,0.86,0.7879,0.44,0.2985,163
2011-07-12 13:00:00,1,0.86,0.8029999999999999,0.47,0.2239,136
2011-07-12 14:00:00,1,0.9,0.8485,0.42,0.2985,124
2011-07-12 15:00:00,1,0.9,0.8485,0.42,0.3582,148
2011-07-12 16:00:00,1,0.86,0.7879,0.44,0.2836,202
2011-07-12 17:00:00,1,0.88,0.8182,0.44,0.2836,428
2011-07-12 18:00:00,1,0.86,0.8029999999999999,0.47,0.2985,511
2011-07-12 19:00:00,1,0.84,0.7576,0.44,0.2836,337
2011-07-12 20:00:00,1,0.82,0.7424,0.43,0.19399999999999998,308
2011-07-12 21:00:00,1,0.82,0.7424,0.43,0.1045,258
2011-07-12 22:00:00,1,0.8,0.7273,0.46,0.1343,194
2011-07-12 23:00:00,1,0.78,0.7121,0.52,0.0,79
2011-07-13 00:00:00,1,0.76,0.7121,0.62,0.0,46
2011-07-13 01:00:00,1,0.76,0.6970000000000001,0.55,0.0,12
2011-07-13 02:00:00,1,0.76,0.6970000000000001,0.55,0.0,5
2011-07-13 03:00:00,1,0.74,0.6818,0.58,0.19399999999999998,4
2011-07-13 04:00:00,1,0.74,0.6818,0.58,0.2537,5
2011-07-13 05:00:00,1,0.74,0.6818,0.58,0.19399999999999998,26
2011-07-13 06:00:00,1,0.74,0.6818,0.58,0.1642,121
2011-07-13 07:00:00,1,0.76,0.6970000000000001,0.55,0.2537,313
2011-07-13 08:00:00,1,0.8,0.7424,0.49,0.2537,449
2011-07-13 09:00:00,1,0.82,0.7424,0.41,0.19399999999999998,186
2011-07-13 10:00:00,1,0.82,0.7576,0.46,0.19399999999999998,113
2011-07-13 11:00:00,1,0.84,0.7424,0.39,0.1642,165
2011-07-13 12:00:00,1,0.84,0.7576,0.41,0.2836,174
2011-07-13 13:00:00,3,0.82,0.7576,0.46,0.1343,158
2011-07-13 14:00:00,3,0.82,0.7576,0.46,0.1343,116
2011-07-13 15:00:00,3,0.64,0.5606,0.94,0.1343,46
2011-07-13 16:00:00,2,0.66,0.5909,0.89,0.0,141
2011-07-13 17:00:00,1,0.7,0.6667,0.79,0.0,488
2011-07-13 18:00:00,1,0.72,0.6970000000000001,0.79,0.1343,463
2011-07-13 19:00:00,1,0.7,0.6667,0.79,0.1045,419
2011-07-13 20:00:00,1,0.7,0.6667,0.84,0.1642,342
2011-07-13 21:00:00,1,0.7,0.6667,0.79,0.1045,250
2011-07-13 22:00:00,1,0.68,0.6364,0.83,0.19399999999999998,184
2011-07-13 23:00:00,1,0.66,0.6061,0.83,0.2537,116
2011-07-14 00:00:00,1,0.66,0.6212,0.69,0.2985,46
2011-07-14 01:00:00,1,0.66,0.6212,0.61,0.2537,25
2011-07-14 02:00:00,1,0.64,0.6212,0.57,0.2985,10
2011-07-14 03:00:00,1,0.62,0.6212,0.57,0.2985,6
2011-07-14 04:00:00,1,0.62,0.6212,0.53,0.2537,6
2011-07-14 05:00:00,1,0.6,0.6212,0.56,0.2239,28
2011-07-14 06:00:00,1,0.6,0.6061,0.6,0.2239,130
2011-07-14 07:00:00,1,0.62,0.6212,0.53,0.2537,334
2011-07-14 08:00:00,1,0.64,0.6212,0.5,0.3582,486
2011-07-14 09:00:00,1,0.68,0.6364,0.47,0.2836,224
2011-07-14 10:00:00,1,0.7,0.6364,0.42,0.2537,127
2011-07-14 11:00:00,1,0.72,0.6515,0.37,0.2239,148
2011-07-14 12:00:00,1,0.74,0.6515,0.35,0.2537,223
2011-07-14 13:00:00,1,0.76,0.6667,0.33,0.3284,177
2011-07-14 14:00:00,1,0.74,0.6515,0.35,0.2836,178
2011-07-14 15:00:00,1,0.76,0.6667,0.33,0.2985,180
2011-07-14 16:00:00,1,0.76,0.6667,0.33,0.1343,274
2011-07-14 17:00:00,1,0.74,0.6515,0.37,0.1343,595
2011-07-14 18:00:00,1,0.72,0.6515,0.42,0.19399999999999998,578
2011-07-14 19:00:00,1,0.72,0.6515,0.39,0.2239,400
2011-07-14 20:00:00,1,0.7,0.6364,0.42,0.2239,348
2011-07-14 21:00:00,1,0.66,0.6212,0.5,0.1343,261
2011-07-14 22:00:00,1,0.64,0.6212,0.57,0.0896,176
2011-07-14 23:00:00,1,0.64,0.6061,0.65,0.2537,124
2011-07-15 00:00:00,1,0.62,0.5909,0.73,0.2239,80
2011-07-15 01:00:00,1,0.62,0.5909,0.73,0.19399999999999998,20
2011-07-15 02:00:00,1,0.6,0.5758,0.78,0.1642,38
2011-07-15 03:00:00,1,0.6,0.5909,0.73,0.19399999999999998,7
2011-07-15 04:00:00,1,0.6,0.5909,0.73,0.1642,10
2011-07-15 05:00:00,1,0.6,0.5909,0.73,0.1343,23
2011-07-15 06:00:00,2,0.6,0.5909,0.73,0.1045,120
2011-07-15 07:00:00,1,0.64,0.6061,0.65,0.1045,274
2011-07-15 08:00:00,1,0.64,0.6061,0.65,0.2537,564
2011-07-15 09:00:00,1,0.68,0.6364,0.54,0.19399999999999998,207
2011-07-15 10:00:00,2,0.66,0.6212,0.61,0.1642,166
2011-07-15 11:00:00,1,0.7,0.6515,0.54,0.1343,210
2011-07-15 12:00:00,1,0.7,0.6515,0.48,0.19399999999999998,238
2011-07-15 13:00:00,1,0.7,0.6515,0.54,0.19399999999999998,247
2011-07-15 14:00:00,1,0.7,0.6515,0.51,0.19399999999999998,265
2011-07-15 15:00:00,1,0.72,0.6515,0.45,0.1642,237
2011-07-15 16:00:00,1,0.72,0.6667,0.51,0.19399999999999998,361
2011-07-15 17:00:00,1,0.74,0.6667,0.42,0.2537,587
2011-07-15 18:00:00,1,0.72,0.6515,0.45,0.2239,496
2011-07-15 19:00:00,1,0.7,0.6364,0.45,0.2239,394
2011-07-15 20:00:00,1,0.7,0.6515,0.51,0.2239,343
2011-07-15 21:00:00,1,0.66,0.6212,0.54,0.1045,261
2011-07-15 22:00:00,1,0.66,0.6212,0.57,0.2239,223
2011-07-15 23:00:00,1,0.64,0.6212,0.61,0.1642,167
2011-07-16 00:00:00,1,0.62,0.6061,0.65,0.19399999999999998,110
2011-07-16 01:00:00,1,0.6,0.5909,0.69,0.1045,75
2011-07-16 02:00:00,1,0.6,0.5909,0.73,0.1343,58
2011-07-16 03:00:00,1,0.6,0.5758,0.78,0.1343,26
2011-07-16 04:00:00,1,0.6,0.5909,0.73,0.0896,16
2011-07-16 05:00:00,1,0.58,0.5455,0.78,0.0896,10
2011-07-16 06:00:00,1,0.6,0.5758,0.78,0.1642,37
2011-07-16 07:00:00,1,0.62,0.5909,0.73,0.1343,52
2011-07-16 08:00:00,1,0.66,0.6212,0.65,0.1642,127
2011-07-16 09:00:00,1,0.7,0.6515,0.54,0.2239,222
2011-07-16 10:00:00,1,0.72,0.6667,0.54,0.19399999999999998,322
2011-07-16 11:00:00,1,0.74,0.6667,0.48,0.2239,396
2011-07-16 12:00:00,1,0.76,0.6818,0.43,0.2836,463
2011-07-16 13:00:00,1,0.76,0.6818,0.45,0.2985,497
2011-07-16 14:00:00,1,0.74,0.6667,0.45,0.2985,433
2011-07-16 15:00:00,1,0.76,0.6818,0.45,0.3284,428
2011-07-16 16:00:00,1,0.76,0.6818,0.45,0.2836,425
2011-07-16 17:00:00,1,0.76,0.6818,0.45,0.2239,475
2011-07-16 18:00:00,1,0.76,0.6818,0.45,0.2836,428
2011-07-16 19:00:00,1,0.74,0.6818,0.48,0.19399999999999998,406
2011-07-16 20:00:00,1,0.72,0.6667,0.51,0.2239,296
2011-07-16 21:00:00,1,0.7,0.6515,0.58,0.2239,252
2011-07-16 22:00:00,1,0.7,0.6515,0.65,0.2836,201
2011-07-16 23:00:00,1,0.68,0.6364,0.61,0.2239,168
2011-07-17 00:00:00,1,0.66,0.6212,0.65,0.2239,125
2011-07-17 01:00:00,1,0.64,0.6061,0.69,0.19399999999999998,102
2011-07-17 02:00:00,1,0.64,0.6061,0.69,0.2239,94
2011-07-17 03:00:00,1,0.64,0.6061,0.69,0.2239,47
2011-07-17 04:00:00,1,0.62,0.5909,0.73,0.1642,10
2011-07-17 05:00:00,1,0.64,0.6061,0.69,0.2239,12
2011-07-17 06:00:00,1,0.62,0.5909,0.73,0.1642,21
2011-07-17 07:00:00,1,0.64,0.6061,0.73,0.1642,50
2011-07-17 08:00:00,1,0.68,0.6364,0.65,0.2239,118
2011-07-17 09:00:00,1,0.72,0.6667,0.58,0.2239,184
2011-07-17 10:00:00,1,0.74,0.6818,0.6,0.2239,304
2011-07-17 11:00:00,1,0.76,0.6970000000000001,0.55,0.2836,391
2011-07-17 12:00:00,1,0.76,0.6970000000000001,0.55,0.2836,420
2011-07-17 13:00:00,1,0.8,0.7424,0.49,0.2985,472
2011-07-17 14:00:00,1,0.8,0.7424,0.49,0.3582,430
2011-07-17 15:00:00,1,0.82,0.7424,0.43,0.2985,324
2011-07-17 16:00:00,1,0.8,0.7273,0.46,0.2985,317
2011-07-17 17:00:00,1,0.8,0.7424,0.49,0.3881,369
2011-07-17 18:00:00,1,0.8,0.7273,0.46,0.2985,390
2011-07-17 19:00:00,1,0.76,0.6970000000000001,0.55,0.2836,379
2011-07-17 20:00:00,1,0.76,0.7121,0.58,0.2537,262
2011-07-17 21:00:00,1,0.74,0.6818,0.62,0.2239,207
2011-07-17 22:00:00,1,0.72,0.6818,0.66,0.2239,181
2011-07-17 23:00:00,1,0.7,0.6667,0.74,0.1343,93
2011-07-18 00:00:00,1,0.7,0.6667,0.74,0.1343,51
2011-07-18 01:00:00,1,0.7,0.6667,0.74,0.2239,25
2011-07-18 02:00:00,1,0.66,0.6061,0.83,0.2239,10
2011-07-18 03:00:00,1,0.66,0.6061,0.78,0.19399999999999998,7
2011-07-18 04:00:00,1,0.64,0.5909,0.78,0.1642,4
2011-07-18 05:00:00,1,0.64,0.5909,0.78,0.1045,17
2011-07-18 06:00:00,1,0.64,0.5758,0.83,0.1045,105
2011-07-18 07:00:00,1,0.68,0.6364,0.74,0.2239,277
2011-07-18 08:00:00,1,0.7,0.6515,0.7,0.19399999999999998,347
2011-07-18 09:00:00,1,0.74,0.6970000000000001,0.67,0.2239,203
2011-07-18 10:00:00,1,0.76,0.7121,0.62,0.19399999999999998,130
2011-07-18 11:00:00,1,0.8,0.7576,0.55,0.0896,141
2011-07-18 12:00:00,1,0.8,0.7727,0.59,0.19399999999999998,165
2011-07-18 13:00:00,1,0.82,0.7879,0.56,0.2537,152
2011-07-18 14:00:00,1,0.82,0.7879,0.56,0.3284,138
2011-07-18 15:00:00,1,0.84,0.8029999999999999,0.53,0.3284,164
2011-07-18 16:00:00,1,0.84,0.8029999999999999,0.53,0.2836,265
2011-07-18 17:00:00,1,0.84,0.7879,0.49,0.3284,545
2011-07-18 18:00:00,1,0.82,0.7727,0.49,0.3582,558
2011-07-18 19:00:00,1,0.8,0.7576,0.55,0.2239,398
2011-07-18 20:00:00,1,0.78,0.7424,0.59,0.2239,323
2011-07-18 21:00:00,1,0.74,0.6970000000000001,0.66,0.19399999999999998,202
2011-07-18 22:00:00,1,0.76,0.7273,0.66,0.2239,140
2011-07-18 23:00:00,1,0.74,0.6970000000000001,0.66,0.1642,91
2011-07-19 00:00:00,1,0.74,0.6970000000000001,0.66,0.1045,51
2011-07-19 01:00:00,2,0.74,0.6970000000000001,0.66,0.1343,13
2011-07-19 02:00:00,1,0.72,0.6818,0.7,0.1642,13
2011-07-19 03:00:00,1,0.72,0.6818,0.7,0.1642,3
2011-07-19 04:00:00,1,0.72,0.6818,0.7,0.1343,5
2011-07-19 05:00:00,2,0.7,0.6667,0.74,0.1045,19
2011-07-19 06:00:00,2,0.72,0.6970000000000001,0.74,0.1045,134
2011-07-19 07:00:00,2,0.74,0.6970000000000001,0.7,0.1642,315
2011-07-19 08:00:00,2,0.76,0.7273,0.7,0.1642,412
2011-07-19 09:00:00,2,0.8,0.7879,0.63,0.1343,199
2011-07-19 10:00:00,2,0.82,0.7879,0.56,0.1642,141
2011-07-19 11:00:00,1,0.82,0.8029999999999999,0.59,0.0,127
2011-07-19 12:00:00,1,0.84,0.8182,0.56,0.0896,153
2011-07-19 13:00:00,1,0.86,0.8333,0.53,0.1045,172
2011-07-19 14:00:00,1,0.86,0.8182,0.5,0.19399999999999998,152
2011-07-19 15:00:00,1,0.88,0.8182,0.44,0.19399999999999998,158
2011-07-19 16:00:00,1,0.9,0.8485,0.42,0.2985,277
2011-07-19 17:00:00,1,0.8,0.8029999999999999,0.66,0.0,513
2011-07-19 18:00:00,1,0.8,0.8029999999999999,0.66,0.1343,530
2011-07-19 19:00:00,1,0.76,0.7424,0.75,0.19399999999999998,388
2011-07-19 20:00:00,1,0.74,0.7273,0.74,0.0896,277
2011-07-19 21:00:00,1,0.74,0.7121,0.74,0.1343,241
2011-07-19 22:00:00,1,0.74,0.7121,0.74,0.0,156
2011-07-19 23:00:00,3,0.72,0.6970000000000001,0.79,0.1642,92
2011-07-20 00:00:00,1,0.7,0.6667,0.84,0.1045,40
2011-07-20 01:00:00,1,0.7,0.6667,0.84,0.0,11
2011-07-20 02:00:00,1,0.7,0.6667,0.84,0.0,9
2011-07-20 03:00:00,1,0.7,0.6667,0.84,0.1045,6
2011-07-20 04:00:00,1,0.68,0.6364,0.83,0.0,4
2011-07-20 05:00:00,1,0.68,0.6364,0.83,0.1045,23
2011-07-20 06:00:00,2,0.68,0.6364,0.89,0.1045,116
2011-07-20 07:00:00,2,0.7,0.6667,0.84,0.1045,303
2011-07-20 08:00:00,1,0.74,0.7121,0.74,0.0,438
2011-07-20 09:00:00,1,0.74,0.6970000000000001,0.7,0.0896,209
2011-07-20 10:00:00,1,0.76,0.7273,0.7,0.0,110
2011-07-20 11:00:00,1,0.8,0.7879,0.63,0.0896,142
2011-07-20 12:00:00,1,0.82,0.8029999999999999,0.59,0.0,149
2011-07-20 13:00:00,1,0.84,0.8182,0.56,0.19399999999999998,120
2011-07-20 14:00:00,1,0.86,0.8333,0.53,0.2239,127
2011-07-20 15:00:00,1,0.86,0.8182,0.5,0.1642,138
2011-07-20 16:00:00,1,0.84,0.8182,0.56,0.0,234
2011-07-20 17:00:00,1,0.84,0.8333,0.59,0.19399999999999998,455
2011-07-20 18:00:00,1,0.84,0.8333,0.59,0.2239,497
2011-07-20 19:00:00,1,0.82,0.8485,0.67,0.1642,382
2011-07-20 20:00:00,1,0.8,0.8333,0.75,0.2239,309
2011-07-20 21:00:00,1,0.8,0.8029999999999999,0.66,0.1642,242
2011-07-20 22:00:00,1,0.78,0.7727,0.7,0.2239,169
2011-07-20 23:00:00,1,0.76,0.7424,0.75,0.2537,99
2011-07-21 00:00:00,2,0.76,0.7424,0.75,0.19399999999999998,42
2011-07-21 01:00:00,2,0.74,0.7273,0.84,0.2239,21
2011-07-21 02:00:00,2,0.74,0.7273,0.84,0.2239,6
2011-07-21 03:00:00,2,0.74,0.7121,0.79,0.1343,6
2011-07-21 04:00:00,2,0.72,0.7121,0.84,0.1045,4
2011-07-21 05:00:00,2,0.72,0.7121,0.84,0.1045,18
2011-07-21 06:00:00,2,0.72,0.7121,0.84,0.1045,117
2011-07-21 07:00:00,2,0.74,0.7273,0.84,0.1343,274
2011-07-21 08:00:00,2,0.76,0.7576,0.79,0.1642,381
2011-07-21 09:00:00,2,0.8,0.8182,0.75,0.2537,200
2011-07-21 10:00:00,2,0.82,0.8636,0.71,0.2239,78
2011-07-21 11:00:00,2,0.86,0.8939,0.63,0.2985,106
2011-07-21 12:00:00,1,0.88,0.8939,0.56,0.3284,135
2011-07-21 13:00:00,1,0.88,0.8939,0.56,0.2985,102
2011-07-21 14:00:00,1,0.9,0.8939,0.5,0.3582,147
2011-07-21 15:00:00,1,0.9,0.9242,0.53,0.2537,133
2011-07-21 16:00:00,1,0.92,0.9242,0.48,0.2836,210
2011-07-21 17:00:00,1,0.92,0.9091,0.45,0.2985,414
2011-07-21 18:00:00,1,0.9,0.8939,0.5,0.2836,382
2011-07-21 19:00:00,1,0.86,0.9242,0.67,0.2836,284
2011-07-21 20:00:00,1,0.84,0.8939,0.71,0.2239,237
2011-07-21 21:00:00,1,0.82,0.8939,0.75,0.2239,225
2011-07-21 22:00:00,1,0.82,0.8636,0.71,0.1642,149
2011-07-21 23:00:00,1,0.8,0.8182,0.71,0.1642,113
